"sensor","co2","temp","humidity","time"
"S00001",977,28.39132,31.98395,2020-12-09 21:30:08
"S00001",977,28.37797,31.93512,2020-12-09 21:30:11
"S00001",978,28.37797,31.96564,2020-12-09 21:30:14
"S00001",977,28.37797,31.99768,2020-12-09 21:30:17
"S00001",978,28.39132,32.02972,2020-12-09 21:30:20
"S00001",978,28.39132,31.9519,2020-12-09 21:30:23
"S00001",978,28.37797,31.9809,2020-12-09 21:30:26
"S00001",979,28.40467,31.96716,2020-12-09 21:30:29
"S00001",980,28.39132,32.02972,2020-12-09 21:30:32
"S00001",980,28.40467,32.01599,2020-12-09 21:30:35
"S00001",981,28.40467,31.99921,2020-12-09 21:30:38
"S00001",981,28.40467,31.98395,2020-12-09 21:30:41
"S00001",981,28.39132,31.96716,2020-12-09 21:30:44
"S00001",981,28.42069,31.99921,2020-12-09 21:30:47
"S00001",982,28.40467,31.95343,2020-12-09 21:30:50
"S00001",982,28.42069,31.92444,2020-12-09 21:30:53
"S00001",983,28.40467,31.98395,2020-12-09 21:30:56
"S00001",983,28.40467,31.96716,2020-12-09 21:30:59
"S00001",983,28.39132,32.01294,2020-12-09 21:31:02
"S00001",984,28.40467,31.95343,2020-12-09 21:31:05
"S00001",984,28.40467,31.93817,2020-12-09 21:31:08
"S00001",985,28.40467,31.99921,2020-12-09 21:31:11
"S00001",985,28.42069,31.95343,2020-12-09 21:31:14
"S00001",986,28.42069,31.99921,2020-12-09 21:31:17
"S00001",986,28.43404,32.00226,2020-12-09 21:31:20
"S00001",987,28.4474,31.98853,2020-12-09 21:31:23
"S00001",988,28.43404,32.00226,2020-12-09 21:31:26
"S00001",988,28.42069,31.99921,2020-12-09 21:31:29
"S00001",988,28.43404,31.9397,2020-12-09 21:31:32
"S00001",988,28.43404,31.97021,2020-12-09 21:31:35
"S00001",988,28.42069,31.98547,2020-12-09 21:31:38
"S00001",988,28.4474,31.95648,2020-12-09 21:31:42
"S00001",989,28.43404,31.97021,2020-12-09 21:31:45
"S00001",989,28.4474,31.97174,2020-12-09 21:31:48
"S00001",989,28.4474,31.92596,2020-12-09 21:31:51
"S00001",990,28.4474,31.97174,2020-12-09 21:31:54
"S00001",990,28.46075,31.98853,2020-12-09 21:31:57
